,,,,,maxerr,err050,err075,err200,err_train,err_val,regparams,objval,time
DMA2,HW,nongrouped,set015,8,3.510697197836407,80.77662437524029,94.29065743944636,99.59630911188005,1.2615264307418008,1.6589980468146224,1e-08,1.2967707550566687,114.35668733146146
DMA2,HW,nongrouped,set015,9,3.5111888092574475,79.8154555940023,94.02153018069973,99.59630911188005,1.2765236322484657,1.6797612072958192,1e-07,1.6242567854076975,91.24387936435976
DMA2,HW,nongrouped,set015,10,3.578901533123698,81.33410226835832,94.59823144944252,99.57708573625528,1.275502580626062,1.6819882965927815,1e-06,1.432363480231885,229.74069153997985
DMA2,HW,nongrouped,set015,11,3.460292433886437,79.85390234525183,94.07920030757401,99.59630911188005,1.286877351672299,1.702795017172299,9.999999999999999e-06,1.473376677844315,238.0275743494225
DMA2,HW,nongrouped,set015,12,3.4755603616623176,73.77931564782776,91.27258746635908,99.53863898500576,1.6938002678187858,2.3348220990204647,0.0001,2.6197521701218793,116.34007822540808
DMA2,HW,nongrouped,set015,13,4.083602117789383,55.094194540561325,76.6243752402922,98.32756632064591,3.5618844906162512,4.73827750903555,0.001,7.699432440596284,95.93078911858484
DMA2,HW,nongrouped,set015,14,6.947448808284108,35.04421376393695,40.21530180699731,62.841214917339485,39.37220417901016,47.37313773950578,0.01,43.12432496219466,36.2318872253931
DMA2,HW,nongrouped,set015,15,7.269172480676687,33.02575932333718,38.79277201076509,59.86159169550172,45.61095671093462,54.296629801448994,0.1,45.867408552978304,35.84039108427088
DMA2,HW,nongrouped,set016,0,3.4350554106442104,79.89234909650135,93.90618992695117,99.59630911188005,1.284306520184431,1.7021656946043118,0.0,1.284306519475649,122.48360110601917
DMA2,HW,nongrouped,set016,1,3.4351018135296414,79.89234909650135,93.90618992695117,99.59630911188005,1.2843650967055138,1.7023389816559988,1e-15,1.2843650999123453,121.73039991617179
DMA2,HW,nongrouped,set016,2,3.4204229292668344,79.83467896962708,93.86774317570166,99.59630911188005,1.2830492352101346,1.6843158328668075,1e-14,1.2830492740718658,141.9197618594466
DMA2,HW,nongrouped,set016,3,3.4205565524401464,79.71933871587851,93.86774317570166,99.59630911188005,1.2841485475387342,1.6830273941597422,1e-13,1.2841489405230573,134.01542695718558
DMA2,HW,nongrouped,set016,4,3.4148710539611784,79.87312572087659,93.9446366782007,99.59630911188005,1.283321412473993,1.68589169190586,1e-12,1.2833253596419063,134.85750743654611
DMA2,HW,nongrouped,set016,5,3.4660719948820855,79.70011534025375,94.00230680507498,99.59630911188005,1.28620755331253,1.6952554054240594,1.0000000000000001e-11,1.2862470072940002,118.82381662150921
DMA2,HW,nongrouped,set016,6,3.534008051884882,80.37293348712033,94.15609381007305,99.59630911188005,1.2712911053680334,1.6819331991680753,1e-10,1.2716839237239526,161.2504427712067
DMA2,HW,nongrouped,set016,7,3.4042765598989746,79.73856209150327,93.90618992695117,99.59630911188005,1.2867675245308916,1.6829680510509644,1e-09,1.2907157306031718,125.8102206264448
DMA2,HW,nongrouped,set016,8,3.3791098332519454,79.60399846212995,93.9446366782007,99.61553248750481,1.290435719385991,1.6854503299709058,1e-08,1.3299411668319185,112.98257827352376
DMA2,HW,nongrouped,set016,9,3.5352621443193044,80.23836985774702,94.21376393694733,99.59630911188005,1.282216965087247,1.6823434649261884,1e-07,1.6529312973492303,149.93589194714545
DMA2,HW,nongrouped,set016,10,3.6120054831780095,81.21876201460977,94.65590157631681,99.53863898500576,1.3270497570830688,1.7572081707409752,1e-06,1.560557574722739,337.4111906386127
DMA2,HW,nongrouped,set016,11,5.610852499046146,60.91887735486351,81.37254901960785,97.65474817377931,4.186953552933284,4.970325529806636,9.999999999999999e-06,15.245395342979151,66.31180758859166
DMA2,HW,nongrouped,set016,12,3.604834969429703,79.35409457900808,93.21414840445982,99.59630911188005,1.3974518131601612,1.9138589237730563,0.0001,2.682800224321778,111.08132833500491
DMA2,HW,nongrouped,set016,13,4.130083185000686,54.57516339869281,76.39369473279508,98.32756632064591,3.6055174440270403,4.7776596197558066,0.001,8.695181061143987,119.19849109218323
DMA2,HW,nongrouped,set016,14,6.947543781132509,35.04421376393695,40.21530180699731,62.841214917339485,39.374436546060245,47.37591096885018,0.01,43.124327682982546,38.857808533797524
DMA2,HW,nongrouped,set016,15,7.269179223314865,33.02575932333718,38.79277201076509,59.86159169550172,45.61107789859125,54.29677321303986,0.1,45.867408707996944,29.16053316453639
DMA2,HW,nongrouped,set017,0,3.5413578404185415,80.1038062283737,93.9446366782007,99.59630911188005,1.2845924798961659,1.7130628422123813,0.0,1.28459247740102,142.04400681745764
DMA2,HW,nongrouped,set017,1,3.5413554325953243,80.1038062283737,93.9446366782007,99.59630911188005,1.2845939898171737,1.7130621912975859,1e-15,1.2845939910941788,142.5712152738424
DMA2,HW,nongrouped,set017,2,3.541334438635772,80.1038062283737,93.9446366782007,99.59630911188005,1.2846090250184026,1.713061022683794,1e-14,1.2846090602108273,140.6291273098201
DMA2,HW,nongrouped,set017,3,3.5411489109526855,80.06535947712419,93.9446366782007,99.59630911188005,1.2847713062419426,1.713316094052958,1e-13,1.2847716809021719,141.68914061113333
DMA2,HW,nongrouped,set017,4,3.552076056170833,80.12302960399846,93.84851980007689,99.59630911188005,1.2806949023888978,1.6940369264302582,1e-12,1.2806986698082847,153.52873575508477
DMA2,HW,nongrouped,set017,5,3.5562699008578704,79.98846597462514,93.82929642445214,99.59630911188005,1.2884563097646038,1.718761497269476,1.0000000000000001e-11,1.2884940990170461,137.9909161867573
DMA2,HW,nongrouped,set017,6,3.502950152180148,79.87312572087659,93.88696655132641,99.59630911188005,1.2877907175136887,1.7066590908188506,1e-10,1.2881683861087267,143.78336822611377
DMA2,HW,nongrouped,set017,7,3.4900011490504,80.44982698961938,94.04075355632449,99.59630911188005,1.2568859136025097,1.6546256158895785,1e-09,1.260583881990531,198.6409522200576
DMA2,HW,nongrouped,set017,8,3.5607608409266476,80.43060361399462,94.15609381007305,99.59630911188005,1.2750275980353099,1.677577489536893,1e-08,1.312315138495376,179.08774375939592
DMA2,HW,nongrouped,set017,9,3.481566051020863,79.62322183775471,93.75240292195309,99.59630911188005,1.2943749146002541,1.7051180285513468,1e-07,1.666909446701852,133.25966216375156
DMA2,HW,nongrouped,set017,10,3.353616299414824,76.45136485966935,91.59938485198,99.65397923875432,1.5821280556619535,1.9691014358468104,1e-06,3.7506952382837357,135.43226659082208
DMA2,HW,nongrouped,set017,11,3.51211265208282,80.56516724336792,94.19454056132257,99.59630911188005,1.264106228644287,1.6870881859878462,9.999999999999999e-06,1.451787342026471,343.27800001283083
DMA2,HW,nongrouped,set017,12,3.411386748471827,73.04882737408688,91.27258746635908,99.57708573625528,1.7148859068868803,2.3390004520783862,0.0001,2.9583192290856735,240.23571466758477
DMA2,HW,nongrouped,set017,13,4.100611417024538,54.74817377931564,76.47058823529412,98.38523644752019,3.567561396185043,4.734754558383968,0.001,8.668365871165065,108.99885334981384
DMA2,HW,nongrouped,set017,14,6.947811344687835,35.04421376393695,40.21530180699731,62.841214917339485,39.3785853686036,47.38068299042258,0.01,43.124322889336035,52.91929952119549
DMA2,HW,nongrouped,set017,15,7.269177712187201,33.02575932333718,38.79277201076509,59.86159169550172,45.6110828084114,54.29676494291669,0.1,45.86740862330189,41.198588606633976
DMA2,HW,nongrouped,set018,0,3.5198566656797254,80.16147635524798,93.9830834294502,99.59630911188005,1.2765277694475166,1.6747576253387884,0.0,1.2765277694707038,126.32310215707953
DMA2,HW,nongrouped,set018,1,3.519856407102523,80.16147635524798,93.9830834294502,99.59630911188005,1.2765277553881642,1.674757544890528,1e-15,1.2765277592400102,126.21936260620201
DMA2,HW,nongrouped,set018,2,3.519854042290362,80.16147635524798,93.9830834294502,99.59630911188005,1.2765276313311549,1.674756826664564,1e-14,1.2765276696230425,125.73046449811066
DMA2,HW,nongrouped,set018,3,3.5198246553513286,80.16147635524798,93.9830834294502,99.59630911188005,1.2765260814440051,1.6747478726121547,1e-13,1.2765264640944096,124.58290759864249
DMA2,HW,nongrouped,set018,4,3.5195263834844184,80.16147635524798,93.9830834294502,99.59630911188005,1.2765104492148844,1.6746579486634132,1e-12,1.2765142757079495,124.37794847558824
DMA2,HW,nongrouped,set018,5,3.5160615280578327,80.14225297962322,93.9830834294502,99.59630911188005,1.2763372901507273,1.67371077095485,1.0000000000000001e-11,1.2763755575525966,126.30500852182206
DMA2,HW,nongrouped,set018,6,3.5085594814662358,80.14225297962322,93.9830834294502,99.59630911188005,1.2752686125625576,1.6707995902454578,1e-10,1.275651680168997,125.91627357935774
DMA2,HW,nongrouped,set018,7,3.4965338299926856,79.95001922337562,93.96386005382546,99.59630911188005,1.2763374144615784,1.6745628798314858,1e-09,1.280168426579305,124.96519375650898
DMA2,HW,nongrouped,set018,8,3.508714102957825,80.08458285274894,93.86774317570166,99.59630911188005,1.2794500188153817,1.6864948373991722,1e-08,1.317685306269988,136.32855398472702
DMA2,HW,nongrouped,set018,9,3.5531432697164718,80.4882737408689,94.1753171856978,99.59630911188005,1.2753460152783955,1.678323945775927,1e-07,1.6454619361740217,132.70098947228857
DMA2,HW,nongrouped,set018,10,3.5892272649310115,80.14225297962322,94.21376393694733,99.53863898500576,1.3646059576085654,1.7662110383772742,1e-06,1.7630735771851587,162.8509906484497
DMA2,HW,nongrouped,set018,11,5.573838141892665,46.53979238754326,64.62898885044214,95.00192233756248,6.813124455296336,8.283347492283173,9.999999999999999e-06,18.748149719304408,80.19728071544813
DMA2,HW,nongrouped,set018,12,3.5671693188274105,75.27873894655902,91.6955017301038,99.51941560938101,1.6388728223829565,2.249982976229129,0.0001,2.657187674984848,181.9864536175509
DMA2,HW,nongrouped,set018,13,4.087871111240204,55.11341791618608,76.64359861591696,98.34678969627066,3.564572973589846,4.740799190771214,0.001,7.699556291972869,89.23830051130932
DMA2,HW,nongrouped,set018,14,6.947742304642773,35.04421376393695,40.21530180699731,62.841214917339485,39.377565121477886,47.3790815991981,0.01,43.124342815936544,44.39289384824955
DMA2,HW,nongrouped,set018,15,7.269173662708511,33.02575932333718,38.79277201076509,59.86159169550172,45.61099135626169,54.296663638445644,0.1,45.867408592195716,38.375921629175636
DMA2,HW,nongrouped,set019,0,3.5249300712655582,79.83467896962708,93.92541330257593,99.59630911188005,1.2875222497249836,1.6897721552602454,0.0,1.28752224969503,125.07097041847814
DMA2,HW,nongrouped,set019,1,3.525021709296823,79.8154555940023,93.92541330257593,99.59630911188005,1.2875209787543433,1.68978440211322,1e-15,1.2875209825233382,125.57266088280517
DMA2,HW,nongrouped,set019,2,3.5256266391041606,79.83467896962708,93.92541330257593,99.59630911188005,1.2875123149668548,1.6898801833951256,1e-14,1.2875123528830934,126.05616062511895
DMA2,HW,nongrouped,set019,3,3.5225332991459624,79.8154555940023,93.9446366782007,99.59630911188005,1.287546198088742,1.690234654390661,1e-13,1.2875465773011492,122.14553347461523
DMA2,HW,nongrouped,set019,4,3.5357542086393323,79.87312572087659,93.90618992695117,99.59630911188005,1.2877507603456342,1.6951951987691785,1e-12,1.2877545541619504,124.49109218323308
DMA2,HW,nongrouped,set019,5,3.4878134962393688,79.60399846212995,93.90618992695117,99.59630911188005,1.2883553795079714,1.687686478516716,1.0000000000000001e-11,1.288393363888823,130.6495369132827
DMA2,HW,nongrouped,set019,6,3.4454373931334032,79.60399846212995,94.00230680507498,99.59630911188005,1.2927927639109098,1.6881975875043453,1e-10,1.2931726791981757,110.63842283206772
DMA2,HW,nongrouped,set019,7,3.494085230362984,79.70011534025375,93.92541330257593,99.59630911188005,1.2874711145989812,1.6893943313671038,1e-09,1.2912769482721302,128.74937075379097
DMA2,HW,nongrouped,set019,8,3.413907718225957,79.37331795463284,93.6562860438293,99.61553248750481,1.3115867057490547,1.7291962987342036,1e-08,1.3497903521861978,88.99728713087252
DMA2,HW,nongrouped,set019,9,3.435334239197445,80.23836985774702,94.04075355632449,99.59630911188005,1.2735275292502704,1.6543704205129381,1e-07,1.640191474312244,160.02899215821293
DMA2,HW,nongrouped,set019,10,3.4196729072703533,78.14302191464822,93.09880815071126,99.61553248750481,1.4017162731428663,1.7849370749174926,1e-06,2.0945538061850955,219.9463345472742
DMA2,HW,nongrouped,set019,11,5.274340404510141,49.500192233756245,68.319876970396,95.57862360630527,5.966091972858322,7.396343173819877,9.999999999999999e-06,28.562951082619286,78.86540183010673
DMA2,HW,nongrouped,set019,12,3.6420306143039767,75.22106881968473,91.96462898885044,99.51941560938101,1.6168708929396425,2.229097200722823,0.0001,2.825348338821181,143.45007238737188
DMA2,HW,nongrouped,set019,13,4.09504294965862,54.402153018069974,76.29757785467129,98.36601307189542,3.595634637758141,4.769058663264156,0.001,8.676916736767279,99.55721767321111
DMA2,HW,nongrouped,set019,14,6.947441571702726,35.04421376393695,40.21530180699731,62.841214917339485,39.36503812691369,47.367559652952686,0.01,43.12438178477052,42.88176886081309
DMA2,HW,nongrouped,set019,15,7.269172262328809,33.02575932333718,38.79277201076509,59.86159169550172,45.610949085150274,54.29662144020131,0.1,45.867408556013835,31.71724359152565
DMA2,HW,nongrouped,set020,0,3.481181649350148,79.62322183775471,93.77162629757785,99.59630911188005,1.2927973931491525,1.6995736859476365,0.0,1.2927973931655288,91.78905443059901
DMA2,HW,nongrouped,set020,1,3.481181660760626,79.62322183775471,93.77162629757785,99.59630911188005,1.2927973939700415,1.6995736915867867,1e-15,1.2927973975902123,91.74276414975311
DMA2,HW,nongrouped,set020,2,3.48118171904693,79.62322183775471,93.77162629757785,99.59630911188005,1.2927974026382234,1.699573731186251,1e-14,1.292797438911212,92.26818826276723
DMA2,HW,nongrouped,set020,3,3.4811823310577665,79.62322183775471,93.77162629757785,99.59630911188005,1.2927974883439681,1.6995741341481576,1e-13,1.2927978507824465,92.52443742074277
DMA2,HW,nongrouped,set020,4,3.481188483401013,79.62322183775471,93.77162629757785,99.59630911188005,1.2927983427177892,1.6995781655477755,1e-12,1.2928019670369097,92.396860718998
DMA2,HW,nongrouped,set020,5,3.4812553448450956,79.60399846212995,93.77162629757785,99.59630911188005,1.2928065488214318,1.6996191672699479,1.0000000000000001e-11,1.2928427922320762,92.39326337669448
DMA2,HW,nongrouped,set020,6,3.4824861581643347,79.56555171088043,93.77162629757785,99.59630911188005,1.292853347669169,1.7001012324284845,1e-10,1.2932157955509187,92.17313861807482
DMA2,HW,nongrouped,set020,7,3.5482953514686812,80.33448673587081,94.23298731257209,99.59630911188005,1.2788764543906186,1.6853435754717416,1e-09,1.2824612404662044,110.45873705955438
DMA2,HW,nongrouped,set020,8,3.547087696555849,80.19992310649751,94.11764705882352,99.59630911188005,1.2798847310674344,1.6864418556548837,1e-08,1.3157040581404418,104.7787264527194
DMA2,HW,nongrouped,set020,9,3.5981781150218097,80.87274125336408,94.36755094194541,99.57708573625528,1.2763746575690609,1.68725771910887,1e-07,1.608615443851983,131.98727479187295
DMA2,HW,nongrouped,set020,10,3.4884171136750837,80.41138023836986,94.25221068819684,99.59630911188005,1.2790989123511398,1.682665481820954,1e-06,1.3998426827996344,265.1932971645963
DMA2,HW,nongrouped,set020,11,3.5535408715639534,80.79584775086505,94.36755094194541,99.59630911188005,1.269702707823634,1.6896047780685644,9.999999999999999e-06,1.4620283245520946,269.24628001616685
DMA2,HW,nongrouped,set020,12,3.341017129265694,75.70165321030373,91.31103421760861,99.73087274125336,1.5468215047802543,2.054354222651346,0.0001,2.703495866753836,200.02159260772032
DMA2,HW,nongrouped,set020,13,4.094404628961968,55.13264129181085,76.56670511341792,98.36601307189542,3.571586025397697,4.74516896013151,0.001,7.704924774599145,105.53720710914561
DMA2,HW,nongrouped,set020,14,6.946568021393674,35.04421376393695,40.21530180699731,62.841214917339485,39.36386942667518,47.36064703446708,0.01,43.12450665860262,45.65184903223323
DMA2,HW,nongrouped,set020,15,7.269172468745239,33.02575932333718,38.79277201076509,59.86159169550172,45.610954978702146,54.29662713858744,0.1,45.86740855817916,35.87617033379453
DMA2,HW,nongrouped,set021,0,3.5231243257168643,80.41138023836986,94.07920030757401,99.59630911188005,1.2616710454622226,1.6675630860618218,0.0,1.2616710455913562,157.95237060623623
DMA2,HW,nongrouped,set021,1,3.523152966326947,80.41138023836986,94.07920030757401,99.59630911188005,1.2616717079045656,1.6675685051484317,1e-15,1.2616717119128344,159.85440322653076
DMA2,HW,nongrouped,set021,2,3.523017383140612,80.41138023836986,94.09842368319877,99.59630911188005,1.261668572463788,1.66754294801757,1e-14,1.261668610992172,158.88566216802852
DMA2,HW,nongrouped,set021,3,3.5208670440762546,80.4882737408689,94.09842368319877,99.59630911188005,1.2615894442583366,1.6672073885893175,1e-13,1.2615898289386565,157.98075030526726
DMA2,HW,nongrouped,set021,4,3.514272449170491,80.43060361399462,94.09842368319877,99.59630911188005,1.2570558795117492,1.6545638026560694,1e-12,1.2570597048642624,150.79105561531404
DMA2,HW,nongrouped,set021,5,3.476030758277915,80.1038062283737,93.9446366782007,99.59630911188005,1.2707120914585546,1.6643444893370987,1.0000000000000001e-11,1.2707507365562092,131.4953764036414
DMA2,HW,nongrouped,set021,6,3.4798640645815055,80.08458285274894,93.92541330257593,99.59630911188005,1.2716880547495935,1.6694379050992736,1e-10,1.272074611785975,125.91266811084998
DMA2,HW,nongrouped,set021,7,3.5049829432262385,80.33448673587081,93.96386005382546,99.59630911188005,1.267536964167334,1.6669713553359216,1e-09,1.2713795111854878,136.8512583854943
DMA2,HW,nongrouped,set021,8,3.5376671151266663,80.33448673587081,94.05997693194925,99.59630911188005,1.2698622967944084,1.6712478226606973,1e-08,1.3082428542319042,137.17555295612064
DMA2,HW,nongrouped,set021,9,3.4955185565084577,80.4882737408689,94.32910419069589,99.59630911188005,1.259390064283871,1.6725884750211992,1e-07,1.4635845559612835,241.50418349824537
DMA2,HW,nongrouped,set021,10,3.6414414908523725,81.73779315647828,94.82891195693965,99.51941560938101,1.2868962298254936,1.707406037037434,1e-06,1.6118599629387735,214.41034850723767
DMA2,HW,nongrouped,set021,11,3.5260455069788463,80.52672049211841,94.23298731257209,99.59630911188005,1.271503067426583,1.6931136935613107,9.999999999999999e-06,1.4470989371321303,277.7445057236278
DMA2,HW,nongrouped,set021,12,3.420138296165689,76.39369473279508,92.86812764321415,99.65397923875432,1.4590595229131205,1.9588381996350777,0.0001,2.6890396612628598,173.80076300780757
DMA2,HW,nongrouped,set021,13,4.070676901992442,55.2479815455594,76.85505574778931,98.36601307189542,3.542718708155519,4.715045373081692,0.001,7.702489470400964,106.57663117511329
DMA2,HW,nongrouped,set021,14,6.948410271707502,35.04421376393695,40.21530180699731,62.82199154171473,39.38774612928634,47.39187876997911,0.01,43.12435507729242,44.882380464605035
DMA2,HW,nongrouped,set021,15,7.26917431564344,33.02575932333718,38.79277201076509,59.86159169550172,45.61099989406002,54.296678170376964,0.1,45.86740893491369,37.30960581494067
DMA2,HW,nongrouped,set022,0,3.538212846139402,80.2960399846213,94.09842368319877,99.59630911188005,1.2708204549240574,1.6806825426455059,0.0,1.2708204546797788,176.71747540219366
DMA2,HW,nongrouped,set022,1,3.498854895363678,80.04613610149943,94.07920030757401,99.59630911188005,1.271582754734651,1.66786014987793,1e-15,1.2715827582848909,175.73500405240975
DMA2,HW,nongrouped,set022,2,3.50117052614776,80.19992310649751,94.09842368319877,99.59630911188005,1.2726100066767023,1.673582902557603,1e-14,1.2726100435980923,170.20760569946302
DMA2,HW,nongrouped,set022,3,3.4816089443768448,80.44982698961938,94.09842368319877,99.59630911188005,1.2684221538939027,1.6678711928575447,1e-13,1.2684225258902835,168.98939658656653
DMA2,HW,nongrouped,set022,4,3.544052663416892,80.18069973087275,94.09842368319877,99.59630911188005,1.2743710465598979,1.6847491528969136,1e-12,1.27437476523126,157.02173417475188
DMA2,HW,nongrouped,set022,5,3.5154808270671936,80.33448673587081,94.09842368319877,99.59630911188005,1.2629318570425614,1.664877383046453,1.0000000000000001e-11,1.262968950197213,187.84758619657288
DMA2,HW,nongrouped,set022,6,3.356638263616361,77.85467128027682,93.3679354094579,99.63475586312957,1.3471500609040212,1.742057549065152,1e-10,1.3475306471102524,110.96939885334982
DMA2,HW,nongrouped,set022,7,3.5264818941742533,80.60361399461745,94.15609381007305,99.59630911188005,1.26327746047812,1.668745417707882,1e-09,1.2669713137492413,224.2311267837553
DMA2,HW,nongrouped,set022,8,3.4267556469721256,78.08535178777393,93.3679354094579,99.61553248750481,1.3487711685867059,1.787385610935553,1e-08,1.3866987962974282,92.50236237310826
DMA2,HW,nongrouped,set022,9,3.4422111206683184,77.97001153402537,93.3679354094579,99.61553248750481,1.3540279446568733,1.797017453900872,1e-07,1.731031261905315,105.26292889785148
DMA2,HW,nongrouped,set022,10,3.5653531751774494,81.27643214148405,94.57900807381776,99.57708573625528,1.273646047714933,1.6815534830470875,1e-06,1.689620940710702,351.93780331591904
DMA2,HW,nongrouped,set022,11,3.7637453500653493,75.25951557093425,90.83044982698962,99.48096885813149,1.7363136156371224,2.2593059446929193,9.999999999999999e-06,8.057639860799373,274.29474127662667
DMA2,HW,nongrouped,set022,12,3.362524265893313,73.6639753940792,92.54133025759323,99.69242599000384,1.5301312590894214,2.036315857985438,0.0001,3.044566870391858,295.88380297804
DMA2,HW,nongrouped,set022,13,4.122716978065725,60.32295271049596,75.1441753171857,94.42522106881968,5.244434267007173,6.950369257417199,0.001,10.449123456453206,95.66202303992746
DMA2,HW,nongrouped,set022,14,6.9480170890149395,35.04421376393695,40.21530180699731,62.82199154171473,39.38184422251283,47.38433659211509,0.01,43.12432654901466,45.12833243873804
DMA2,HW,nongrouped,set022,15,7.269173222758525,33.02575932333718,38.79277201076509,59.86159169550172,45.61097381813108,54.29664825872253,0.1,45.86740855327516,33.45324289010592
DMA2,HW,nongrouped,set023,0,3.457600188872874,78.39292579777009,93.50249903883122,99.59630911188005,1.3165293393885669,1.736932055586267,0.0,1.3165293394849868,191.2338469236971
DMA2,HW,nongrouped,set023,1,3.4173445511106877,78.25836216839677,93.42560553633218,99.61553248750481,1.318928465593814,1.7309866512572911,1e-15,1.3189284693869585,185.19765794240232
DMA2,HW,nongrouped,set023,2,3.4484442807703886,78.43137254901961,93.48327566320646,99.59630911188005,1.3163659954076803,1.7327605313647347,1e-14,1.3163660322845525,196.72870410565776
DMA2,HW,nongrouped,set023,3,3.4447210906726156,78.45059592464438,93.52172241445598,99.59630911188005,1.3161648756385975,1.7291465335238374,1e-13,1.3161652438646252,189.99942090102496
DMA2,HW,nongrouped,set023,4,3.444013712653188,78.31603229527106,93.54094579008074,99.59630911188005,1.320046470516855,1.738691913792217,1e-12,1.3200501625569607,177.60440311960704
DMA2,HW,nongrouped,set023,5,3.5659751804889908,78.64282968089196,93.48327566320646,99.59630911188005,1.3306171605255146,1.7846125902948904,1.0000000000000001e-11,1.3306540766095354,188.2309950537078
DMA2,HW,nongrouped,set023,6,3.4306256153067665,78.39292579777009,93.5601691657055,99.59630911188005,1.313533325551259,1.7201579895652623,1e-10,1.3139028580323784,181.49562959905737
DMA2,HW,nongrouped,set023,7,3.298755070433401,77.95078815840061,93.25259515570934,99.67320261437908,1.342802946213203,1.748538993372982,1e-09,1.3464841976757274,155.3233626233098
DMA2,HW,nongrouped,set023,8,3.368187090316084,78.21991541714726,93.34871203383314,99.63475586312957,1.3349331504051578,1.7537558212875417,1e-08,1.3716804454595368,160.910308090064
DMA2,HW,nongrouped,set023,9,3.3949470947856497,77.79700115340253,93.5601691657055,99.63475586312957,1.3307142127600047,1.722698993603754,1e-07,1.6927186798801352,170.80979592535013
DMA2,HW,nongrouped,set023,10,3.7991447482514076,71.3763936947328,89.79238754325259,99.44252210688197,1.9509009611181174,2.610348660915384,1e-06,4.338431885937464,157.92256069526093
DMA2,HW,nongrouped,set023,11,5.327798966930146,55.97846981930027,78.58515955401768,97.88542868127644,4.289551001407707,5.0964035224664235,9.999999999999999e-06,26.32489621629973,192.69407963252448
DMA2,HW,nongrouped,set023,12,3.3993370811410415,71.06881968473664,90.84967320261438,99.53863898500576,1.76672487191278,2.411654058053142,0.0001,3.052201064675045,157.53284034361013
DMA2,HW,nongrouped,set023,13,4.063521624164281,54.786620530565166,76.39369473279508,98.36601307189542,3.5697158722998625,4.743930070766094,0.001,8.446854201443376,95.98336651533393
DMA2,HW,nongrouped,set023,14,6.950089969613131,35.00576701268743,40.21530180699731,62.78354479046521,39.434504002868636,47.43953522776091,0.01,43.124680748917164,42.07438342425415
DMA2,HW,nongrouped,set023,15,7.269172987790867,33.02575932333718,38.79277201076509,59.86159169550172,45.610971393962224,54.29664456625165,0.1,45.867408553304266,37.64878074859449
DMA2,HW,nongrouped,set024,0,3.4946959472939483,77.75855440215301,93.17570165321031,99.59630911188005,1.3757675123783062,1.805731076105639,0.0,1.3757675124070374,88.20469865682398
DMA2,HW,nongrouped,set024,1,3.4946956375102047,77.75855440215301,93.17570165321031,99.59630911188005,1.37576753517871,1.8057310314593027,1e-15,1.3757675389131323,88.1583544864132
DMA2,HW,nongrouped,set024,2,3.494692708226694,77.75855440215301,93.17570165321031,99.59630911188005,1.3757677507659785,1.8057306093501904,1e-14,1.375767788236407,88.29466600231383
DMA2,HW,nongrouped,set024,3,3.4946636707125975,77.75855440215301,93.17570165321031,99.59630911188005,1.3757698830918343,1.8057264253773857,1e-13,1.3757702577789388,88.67972405121219
DMA2,HW,nongrouped,set024,4,3.49437419998452,77.73933102652826,93.17570165321031,99.59630911188005,1.3757907581510618,1.8056847662434847,1e-12,1.3757945050788654,89.42542261608176
DMA2,HW,nongrouped,set024,5,3.491783618768423,77.66243752402922,93.17570165321031,99.59630911188005,1.3759819684288603,1.8054226065846737,1.0000000000000001e-11,1.3760194403049284,89.05117883423185
DMA2,HW,nongrouped,set024,6,3.486163190916102,77.48942714340639,93.09880815071126,99.59630911188005,1.3774881170345419,1.8061046770828586,1e-10,1.3778628907346373,94.83346199823362
DMA2,HW,nongrouped,set024,7,3.536523060583704,78.08535178777393,93.32948865820838,99.59630911188005,1.3610816493667228,1.8134497901297746,1e-09,1.3648237190725667,95.92721872106377
DMA2,HW,nongrouped,set024,8,3.533034431735544,77.60476739715494,93.13725490196079,99.59630911188005,1.3888024700045776,1.8286945009643607,1e-08,1.4262883611032526,97.90977860370427
DMA2,HW,nongrouped,set024,9,3.6559550383715305,78.87351018838909,93.67550941945406,99.59630911188005,1.355455629988612,1.7979902213875352,1e-07,1.7273515378175914,115.93714209951179
DMA2,HW,nongrouped,set024,10,3.476536059688115,77.29719338715879,93.00269127258747,99.59630911188005,1.3988891911233818,1.8378973400191954,1e-06,5.035181618940766,94.43153950939111
DMA2,HW,nongrouped,set024,11,3.5623544583074107,80.69973087274124,94.32910419069589,99.59630911188005,1.2663764903856898,1.688177631893753,9.999999999999999e-06,1.4643173199625172,376.14118039531843
DMA2,HW,nongrouped,set024,12,3.4824007161384145,72.66435986159169,91.4071510957324,99.53863898500576,1.7131378140655455,2.3464064064109738,0.0001,2.7089397992165525,122.7444856219647
DMA2,HW,nongrouped,set024,13,4.093492402537876,55.49788542868128,77.06651287966166,98.32756632064591,3.566887953431247,4.746583470956432,0.001,7.705820390464622,94.71598402987021
DMA2,HW,nongrouped,set024,14,6.947787984830796,35.04421376393695,40.21530180699731,62.841214917339485,39.38037462077357,47.38168186908088,0.01,43.12432651254872,42.58668115126929
DMA2,HW,nongrouped,set024,15,7.269172817839333,33.02575932333718,38.79277201076509,59.86159169550172,45.610963492748176,54.29663722031578,0.1,45.86740855287644,35.56507614039515
DMA2,HW,nongrouped,set025,0,3.5310148124929555,80.18069973087275,94.05997693194925,99.59630911188005,1.268386073628643,1.6732841675707235,0.0,1.2683860734541668,105.174664205995
