,,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,SCP,SCP,SCP,SCP,SCP,SCP,SCP,SCP
,,DMA1,DMA1,DMA1,DMA1,DMA2,DMA2,DMA2,DMA2,DMA1,DMA1,DMA1,DMA1,DMA2,DMA2,DMA2,DMA2
,,DW,DW,HW,HW,DW,DW,HW,HW,DW,DW,HW,HW,DW,DW,HW,HW
,,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped
objval,set004,2.5220150039240252,2.02683517607511,2.5790562997863162,2.339323988853721,1.0302739378530532,0.9934498979273485,1.316713795546093,1.268490923961508,2.4703849552522947,1.9676852132796394,2.5548617374432316,2938329.874768305,1.021775377307919,0.966442511299319,1.3003242092865903,68771.30467007615
objval,set005,2.5696744077285985,2.059831606806256,2.5950203260726994,2.352605461666826,1.0478749328758568,0.993624214650481,1.3239895123551833,1.2750351464637788,2.470377422310055,1.9864872529097906,2.5557545882511543,2.2523867275030196,1.0213894964516632,0.9651691905519191,1.300410804903115,1.2460611028292177
objval,set006,2.5566339753277134,2.0263813074707286,2.611837264848873,2.3451925021072384,1.0296344117086846,0.9888501292880392,1.3201620177278528,1.2652705483342288,2.4703686208472906,1.9897863676871161,2.5524971300795287,408079.59322358307,1.0204726956531933,0.9678412602111056,1.300274606941999,1346655.0929791888
objval,set007,2.5574510161823127,2.0621428653103067,2.5755787987582153,2.294258686422836,1.0441676527698291,1.0016764500905992,1.3211896994616836,1.2664236323325895,2.4703946341675023,1.9781418075542774,2.5325092008391805,178908.53959925062,1.021518704710669,0.9671865773925991,1.300473331070691,41438.46728282102
objval,set008,2.5672514947364107,2.0644855552818626,2.5966746859339764,2.3305458122631535,1.0321622910560109,0.9964257953979541,1.3159787104523275,1.33014703146182,2.4703804384676773,1.9848792802569357,2.533565633716769,16267.913473084722,1.0204960633005393,0.9700578161927894,1.3024945879458432,1947945.3020582257
objval,set009,2.5724261122959433,2.060320029995637,2.557947394598159,2.302942894224543,1.0264839605224552,0.9921280642884085,1.3212835974263726,1.2626356128312182,2.4704084179509644,1.976331113717651,2.551821576112583,967819.710438771,1.0235236174818525,0.9688267199595525,1.300319868688203,70510.5391893453
objval,set010,2.5503324833407532,2.034827358700568,2.5622210038127378,2.3151032642635982,1.1106627698318334,0.9937076905771391,1.3222060885891551,1.2697066608379828,2.4703716970898775,1.9746431234234452,2.54639469991775,8732.59981296718,1.0227388844198924,0.9651202682153276,1.300423188110806,1.2605681467024403
objval,set011,2.559491751831956,2.0399169316806365,2.5937977365683764,2.3237719860626385,1.0297053725080332,0.9937175292725442,1.3221461590728723,1.2894747078680666,2.4703692219272644,1.9677195005490296,2.555288202424317,2.276018055571345,1.0217403399318072,0.9651692222775019,1.3002728658936582,6505213633.106357
objval,set012,2.5791824803163763,2.032878348516533,2.5991447722772136,2.3202924706129124,1.0278067773469957,0.989766400627559,1.3165513797284802,1.2646822103852173,2.470373318075074,1.979726639044873,2.552993299735417,2.2310270005743162,1.020344902999165,0.9660722355559735,1.3003407411296093,10707.619912565786
objval,set013,2.524888547573937,2.056689245204325,2.5946354767947923,2.3274528774782084,1.026144091214519,1.006045284710126,1.3201239976770012,1.3058516414748738,2.4703980039176985,1.9731808657614835,2.5338489702836493,31078.63846161705,1.0222202891907284,0.975434332814917,1.3003469737533617,3637925.696486506
objval,set014,2.5583744189934805,2.026119329064386,2.599125388514949,2.318925186380511,1.0310829403606476,1.0050187813903904,1.3200587325700326,1.2520716241997434,2.470376462025187,1.9775372734552876,2.533858910749801,41981.456391065316,1.0204743767215425,0.9697958527268803,1.3002950443177528,7105771.264548209
objval,set015,2.5632677358807996,2.033207781307283,2.5853681050793966,2.304663170609274,1.0259426439151866,0.9903302270540735,1.3147939605551073,1.259470571007114,2.470385464173819,1.977197606192609,2.534494485323442,60109952.35587526,1.0204539263468932,0.9680774496263052,1.3024828754239701,15425.031030826056
objval,set016,2.565991931784083,2.0621973547386006,2.607857763810898,2.8421593108505476,1.0307930613780627,0.9912505048851017,1.3241530277155107,1.284306519475649,2.4703861675420646,1.9716044412722784,2.5512479537838346,6450441.332107321,1.021393345159626,0.9694520507262835,1.3004164515545285,6469.716803823035
objval,set017,2.5601061972265597,2.063421214086702,2.5854029795445967,2.329590955429012,1.0288068337977165,0.9938648716779426,1.3173992112715496,1.28459247740102,2.4703898420011994,1.9667064308581406,2.538196323397422,28399.568494332245,1.0233884206689556,0.9668354119054119,1.3004051262472096,8205354.42581125
objval,set018,2.538531865851837,2.025415879659704,2.5950790005153976,2.3670222018263303,1.0394933878997108,1.0071573580498807,1.314327933228924,1.2765277694707038,2.4703744027916597,1.9701268973293555,2.5528644393113913,2431.2599524950037,1.0220513562546634,0.9764471606460781,1.3003485697077135,1.2452827949436005
objval,set019,2.5593939477257663,2.0218202790129,2.5833158040768467,2.3611600435106084,1.0310404274787288,0.990593702183105,1.321682557274471,1.28752224969503,2.470389697892964,1.9724161119085657,2.5525946662986834,84252.23833515662,1.0273475603497764,0.9742334421541846,1.300377304361707,1.232325853884329
objval,set020,2.6521812537539518,2.0304367535718484,2.5579335450165672,2.2923588065314107,1.0705951732379617,0.9946803971688496,1.3246501261310186,1.2927973931655288,2.470374599200991,1.9825369902780856,2.539133002864136,52619.66690921412,1.0254917355553954,0.965532269142258,1.300359764986554,114928.16843750335
objval,set021,2.506578931599506,2.0283864745288156,2.556175016099587,2.3260797817638377,1.0277211787033593,1.0039597818249604,1.3211610358121106,1.2616710455913562,2.4703899550767465,1.9779255591738398,2.5429327873020995,2.23382029251622,1.0228892360655666,0.9639915027161243,1.3003361271548686,1552819.4620212142
objval,set022,2.5767229649354704,2.072311062598601,2.578327792289201,2.3633401377446717,1.1004074567899806,0.9907605181651888,1.3222590596560622,1.2708204546797788,2.4703847857472394,1.9775004393147704,2.5519672213135793,114375.54680077324,1.026780668506999,0.9733459809687349,1.3028263395906117,156368375.2062755
objval,set023,2.5573445014597382,2.0449187198246364,2.564261362393154,2.3131072933610994,1.0277558887755731,0.9930083728249883,1.3198948581557488,1.3165293394849868,2.4703767281180418,1.9672488737949054,2.5556077201853147,17026.701078621783,1.0210459545405723,0.9630010292559288,1.3002644956867684,9170657.70805781
objval,set024,2.5884882825484965,2.0703913425822975,2.599688127927948,2.3282767890486866,1.0288279460655758,1.0028712685307255,1.3206946482969215,1.3757675124070374,2.4703756370769065,1.9769968818315535,2.5550037465913977,2.2348391326033195,1.0219892375861597,0.9665882643518608,1.300327176512494,78012.19022230257
objval,set025,2.537013191031292,2.0297779169341084,2.571263766818447,2.316766538526281,1.0288704847771442,0.994506209724932,1.3202481342013925,1.2683860734541668,2.4704121695881445,1.9753321504572408,2.5516024504772874,2.250921727743001,1.0212013663853763,0.9664413359518367,1.3002764846467731,14689.202860814145
objval,set026,2.6019566785689676,2.021860905297217,2.5971255681070033,2.358364678148064,1.0304431309341453,0.9946366090007359,1.3216232549893903,1.2706131686718436,2.4703771438997277,1.979762544223385,2.554050449730987,33352.60800196577,1.020770136499308,0.9755637718988075,1.300486816959137,342380.0332733026
objval,set027,2.5711131971911527,2.059965074964566,2.5936970458424184,2.30236944949138,1.0318561800959287,1.0091248994722264,1.3274367450067075,1.268455482684658,2.470378771577889,1.974069846557579,2.533531549295988,625293.4906624904,1.0235140795627413,0.9676437772584923,1.3027713258059321,23691012605.700626
objval,set028,2.5533436108380556,2.028661717195064,2.56572690718167,2.3403090565116145,1.0287838013609871,0.9944516253453912,1.3201630587427644,1.301053491741186,2.470372577511381,1.9765057872517382,2.5535557021893847,442896.2467995498,1.0208735456973563,0.964526613607832,1.3003644807968726,883489.2394293597
objval,set029,2.549405855461373,2.0311228127393406,2.611903248762246,2.3003925973316655,1.029105950743542,0.9898201007308671,1.3226465982879745,1.3033744553249562,2.4703780594241977,1.965342729922471,2.551445387170358,2.235924261037283,1.02070131575425,0.9690530003611293,1.3004549678990143,1.255101551976143
objval,set030,2.5973836291377665,2.023053575408994,2.5671511648979504,2.331797479404486,1.0289999160013394,0.9928431451698998,1.321924718140508,1.2654565570119303,2.4703777853087785,1.974075087225429,2.5518050776998353,13025.91050239886,1.0209083051924153,0.9647576106039922,1.3003681887860705,5779.791765846095
objval,set031,2.565055906685302,2.0336082616558997,2.5873127571394434,2.302879003516864,1.0281711646384792,0.9923943353351206,1.3204139334266074,1.304487847184646,2.47037683186972,1.9746768692753849,2.552315327635451,1721860.9436133427,1.021796742904634,0.984588854816585,1.3003665150752532,108877.37579121752
objval,set032,2.651128815341508,2.0458634166861884,2.5540170959138777,2.358773682557512,1.031106237336644,0.9899061717005679,1.3208951369888382,1.27140633999079,2.4703747390909463,1.9751811962692585,2.532609744240143,18634.263007821348,1.0213925876695071,0.9679755339863904,1.300271137378598,582570.228573079
objval,set033,2.565384882618673,2.018678256572457,2.576315932063153,2.3899372488085646,1.0284198690351332,0.9907572842930676,1.3193123962410027,1.2568288586626295,2.470374836596831,1.9683950619160775,2.5525512363939633,722820.8609706612,1.021756569622249,0.9749328045367484,1.3001926557186383,4650.841604146486
objval,set034,2.5922411237843335,2.020720541506307,2.5696926841919776,2.3127903837012127,1.0267009715171298,1.0047319566365331,1.3228247642255155,1.2948070364509476,2.4703904712688938,1.9837065145715713,2.5533358557168504,3218026.2108636647,1.023108596534965,0.9679963318319511,1.3004145011392323,1174550.0481746043
objval,set035,2.552986562339356,2.0275955721881473,2.5873926515487256,2.2802264534984715,1.0288549693505047,0.9916557357209967,1.3221971947787097,1.2908335224637995,2.4704057974841787,1.9762936152530415,2.556015077885928,719242.2328349492,1.0457363584752069,0.973328362944574,1.3002442946368338,20056966.89478108
objval,set036,2.4873064543207875,2.0599159402190708,2.614457406787551,2.3016895941400435,1.027015065701562,0.9891503807011759,1.323664728406584,1.278725620068144,2.4703804800109634,1.988319477454497,2.5580831074832946,2.2317902568399095,1.025290870085306,0.9630183871345664,1.3004371264674275,24512256.63062062
objval,set037,2.503846761828754,2.0355286040576175,2.5556100184767274,2.3118560719885863,1.0287856541835936,1.0062521757354261,1.3175924063689308,1.330787941114977,2.470414000617659,1.9783932059248623,2.554636644011664,2.243715943727231,1.020507440050155,0.969193406956866,1.3025296095316055,2254448.2022398417
objval,set038,4.9835280817205785,2.0215997456689365,2.5721667548205005,2.659823092952138,1.104147198057035,0.9896639231155859,1.3212694157700753,1.263489860793925,2.4703958254718588,1.9692105766272892,2.5541094932311608,49069.32432660688,1.0218734986029703,0.9840040633580335,1.3003173090845832,1.229401024975526
objval,set039,2.557597161459853,2.059510875304113,2.5592078862537164,2.336119547690032,1.026554520256468,1.0009178893233184,1.320642129983753,1.2580932710843626,2.4703990680408476,1.9870195196072076,2.5534941848980757,8473.512869288677,1.0211566856432952,0.9722153103274825,1.3016346639582257,42855609.22121035
objval,set040,2.5818658539210446,2.021488830956514,2.6518401517241728,2.28442305738281,1.0303327592555434,0.9946497156342957,1.3207345070550218,1.2636636872339295,2.470373732038181,1.9736667941399926,2.551187017868329,521802.5223366676,1.0211861417597372,0.9689288122561484,1.3004088129805393,1.2448865850918487
objval,set041,2.5624354857427534,2.0285845368052833,2.5935040039476007,2.3280450659949565,1.029156016840716,0.9899961354240077,1.321680482957163,1.29645009568776,2.470384270888673,1.981708974576824,2.551931612386503,1375.0122505023069,1.0433093043285184,0.9658936698160596,1.300370701920787,132570.73892991632
objval,set042,2.5546907352108974,2.0338396948645823,2.561722453843686,2.34911146738159,1.0284894831565907,0.991557750661741,1.3209304951742524,1.2592088814999443,2.4703783262767214,1.985401980198532,2.551409836670998,108977.06508030911,1.0219258332258068,0.9745660637037707,1.3023982031740478,3999075.610608068
objval,set043,2.5858198224013904,2.0644153091998305,2.571437121630879,2.2983370782603743,1.0566792572353734,0.9899284054263262,1.3220583625516156,1.285832278765156,2.4703839240781917,1.980875568703786,2.552065364999134,2.2414180503078005,1.0205647075466786,0.9682568593953006,1.300476939390609,1.2232234841287961
objval,set044,2.5079473824735032,2.022711057084962,2.6002399467106443,2.36282018959173,1.0296275966538815,0.9911634693999076,1.3211418545397464,1.280922353224014,2.4703740211931993,1.966731065021336,2.5557260397159345,447275.84054863965,1.0204502951921612,0.9658474259230342,1.300318834457618,6612072.793523911
objval,set045,2.5377267421863507,2.0711555523303105,2.5765603563340846,2.326822220435133,1.0785380232846364,0.9903848668618593,1.323397868021857,1.285668121316121,2.4703743473258677,1.9647091413868163,2.5540539386906396,5277887.459324933,1.021778676315422,0.976079063702436,1.3001938398029655,1270592235.9593947
objval,set046,2.5340509225206915,2.0703867805132177,2.565439035621239,2.3515317532146582,1.0315884427545825,0.9907596246921457,1.3199911870324286,1.2789552171889227,2.470369732787049,1.993060498250943,2.554192452312661,3360892.1387406513,1.0205038059168552,0.9677887470069819,1.302161982231,1596.5244607198422
objval,set047,2.5644124481332256,2.0287460585823283,2.587835890124552,2.438294372987002,1.0695315425400622,0.989290869954857,1.3233243110444164,1.2765698683360824,2.4703758837747043,1.9781348386081274,2.551120337250411,2.2321487913702076,1.0204096971040253,0.9687551632139074,1.3026833962397633,34232.60760740407
objval,set048,5.63088563871861,2.060231162919081,2.588158583617769,2.3380421701294836,1.058101253802306,1.010236749832984,1.3208251853939146,1.2643318335904041,2.470394326374463,1.978775131677734,2.55444779148265,2.239011250945087,1.0216369971262498,0.9683154851243053,1.3003184863588693,1.23733498511293
objval,set049,2.571979268308496,2.0283478632482,2.5783296073204838,2.347917157560005,1.0280007817345904,0.9956810599251185,1.321651981663308,1.2774864352686564,2.4703739928814197,1.9903197516040265,2.5515080343892014,2.254302646601797,1.0249767375795802,0.9659359819103083,1.3003547496976966,1.2434082459388691
objval,set050,2.500621117913397,2.0521952801500447,2.5907639108918374,2.458187674783403,1.0277722414175514,0.9890196437918348,1.320947032305412,1.2871283135027625,2.4703750286373456,1.98481934088337,2.556275096100356,9874.207816862496,1.0248427941467995,0.9748169164449172,1.2995647922378586,1.253475603888171
objval,set051,2.618414353375556,2.0627401231322438,2.5537888443213888,2.32951322804729,1.0272722161462298,0.9927724586304976,1.3213020328257699,1.272271941517829,2.470384471374991,1.9712370891564694,2.5511682600658707,207893078.02245137,1.0249036388066095,0.9671010053163427,1.302657179967658,315515.17579585145
objval,set052,2.671061340646702,2.0562502967804903,2.583700477567618,2.340108880554908,1.0287875070498558,0.990618576790439,1.319736305551487,1.2431638580310391,2.4703965217659953,1.976223673044822,2.5568217833795264,2.268601093602066,1.0432598034076972,0.9647701302393021,1.3003662851122126,41052.97971835744
objval,set053,2.5579868926724885,2.068111628686893,2.5809923625638476,2.30927628086647,1.0263810128089972,0.9926431002531899,1.3252731029351708,1.2523479574156227,2.470400269194702,1.9809407366205887,2.554651803102785,4706.020875075941,1.0217617974447313,0.9650317479152443,1.3005118786185614,32866.39700867003
objval,set054,2.5733673256327165,2.0437783831730485,2.58132119376387,2.312806188725517,1.029070404911181,0.9971672353713075,1.321641759845079,1.2610334063210757,2.4703755459191568,1.9659389005422696,2.5517797562919093,2.23901827336729,1.0252418879960645,0.9648737284282938,1.2996512637889954,1.2486206849427088
objval,set055,2.5679754044831498,2.0441141233604867,2.5889108231349383,3.6477331058704294,1.0290436227078317,0.9895158753934084,1.323930582831963,1.254137894095038,2.470375731866554,1.9747928062809728,2.558673851370945,2.228729948361388,1.0259513420701216,0.9684775463437229,1.3003494778892526,328779.3086697043
objval,set056,2.5681822154583642,2.0700992965576006,2.5864995300071314,2.3420511281874496,1.0299392058077501,0.9919429258879973,1.3223218779166928,1.2578572332422482,2.4703773511757183,1.9720228266752637,2.552248414231441,159303607.70381644,1.0205753628292284,0.964454166516851,1.3026055468912743,239040.50986902593
objval,set057,2.555951357484446,2.0202772090997314,2.6031088537420146,2.307810733531369,1.0290306514216354,0.997314982872922,1.3231618204154074,1.2717191707051825,2.470400267716435,1.9811857638510866,2.5517871387015068,2.2387297107943858,1.0253984617235672,0.9677261834144678,1.3003199245221115,1.2369380406144073
objval,set058,2.5535534314403776,2.0511152101971675,2.5784420389391016,2.3268462434061803,1.028611930058105,0.9936908036615932,1.3199036669684574,1.2622200353071094,2.4703670723446556,1.972549455239584,2.551898911162793,2.2517062821270595,1.0208985481425852,0.9740419619460022,1.3003397035402862,1934.9343605741526
objval,set059,2.576347221925971,2.0614471124572447,2.615747935255058,2.3029113840166247,1.0255604072008282,0.9909673149086302,1.321280023039435,1.2656562382762786,2.4703783125430503,1.9912635031196873,2.546065572419776,2.2199356401973,1.0231225072596868,0.9665986589856043,1.3004009080820866,135125.95851377066
objval,set060,2.568863669090206,2.063650244992459,2.555941365630133,2.3201729304128094,1.025881195339025,0.9887008445657557,1.3206640101707308,1.2872498660726706,2.4703810528411987,1.9761799727385687,2.5488771770896044,2.251687502220036,1.0215508235880624,0.9630219904246435,1.3003678435739656,882273.1415978383
objval,set061,2.555212876672158,2.020469405906624,2.594106873992132,2.3337390515807783,1.0272400997200748,0.9898536579712527,1.3202148312266218,1.277063734960393,2.47037022044274,1.9767458557467084,2.5536515598680154,2.2659921242732017,1.0217989292736258,0.9961159660606019,1.30254408372854,1926254417.9702837
objval,set062,6.21920955418318,2.059743980920757,2.5596127671014983,2.3437859208643204,1.0303012396325357,0.990747185642249,1.3237893262994476,1.2537408261559904,2.4703462005887067,1.9553215094095344,2.532508621060659,35104.323474147575,1.0218429366102042,0.9659930194992775,1.3004619944383853,7792541.209527211
objval,set063,2.49306451746088,2.044824285636423,2.5766712620970793,2.331925104444963,1.0339689316024305,0.9933359334390843,1.3230646437150426,1.2740413494757377,2.470382600259148,1.9698584924096898,2.5545901939178663,5022.874307556529,1.0233180032138989,0.9744293268334809,1.3017309600324003,14551.022205528423
objval,set064,2.5719716906023677,2.064836116216611,2.5913907883805223,2.3435597592033446,1.0307216186920414,0.9918245070439298,1.316755229185219,1.2838480119971791,2.4703734893758966,1.9688649371193128,2.5535537776807296,2.2374950402582705,1.0559211564893325,0.9633038515890718,1.3025461496836062,61473.61409522471
objval,set065,2.579648181097582,2.0238277937460225,2.569483254017541,2.3192296581109986,1.029110888906871,0.9946285266341874,1.323104815222905,1.288042090673116,2.470379169233921,1.9783731367323893,2.5573248219204356,221707.79256645255,1.025564820723832,0.9681991045293207,1.3003844014835977,113553.7438326111
objval,set066,2.550243409743416,2.0627002221153816,2.610945976121002,2.490325317485258,1.0291279730008682,0.9911163140786812,1.3211649905570084,1.265164350377745,2.470377233521374,1.9739775937805728,2.5322648703299073,2.2432644261309975,1.0215948937276256,0.9634351925006075,1.3002552885202712,265054.89050534664
objval,set067,2.5465780288068345,2.0207980156847043,2.5670122947194614,3.5874340966402087,1.0302151702489937,0.9897427784308093,1.3214905084605562,1.250686205283273,2.4703897362517684,1.9706780510689201,2.5532448329418704,2.2310456198972886,1.024913390610839,0.9694599490929092,1.300398107625008,300717.25584460463
objval,set068,2.550662644629483,2.0199773755157366,2.5637542397598736,2.3362724325997988,1.0502660046186065,0.9938068003102671,1.3228539483243367,1.2848821231746115,2.4703718329652093,1.9840261564420656,2.546293125103789,40478942.76827388,1.0230999023734642,0.9744374654573164,1.3002497911393547,198062780.64987355
objval,set069,2.5595253542996943,2.0331255484343274,2.5593122824502643,2.9211821278731804,1.0282678041112376,0.9949327202630229,1.3207304377283435,1.2834820928546833,2.4703739579581074,1.9784559865488656,2.552893898585105,22274487.259057533,1.0210287547132737,0.9786247065114824,1.300435339748791,1547240.7812305468
objval,set070,2.4833808180264896,2.063177910982631,2.5585221897054,2.3253363434632774,1.026957649810356,0.9988991415739292,1.3217817696422571,1.2529428982670652,2.470408113960649,1.9890320073979817,2.553872175077872,2.267953411900892,1.0204106789004064,0.9635347184964776,1.3004085376112262,1.261536509078107
objval,set071,2.602022060644231,2.0273042657063343,2.6073056271416135,2.3074733662506333,1.0322033590491628,0.99460657806776,1.3199627506401157,1.2780416881287238,2.4703886130347503,1.9725013550871837,2.5547834109452046,173952.71575633175,1.0222014358664506,0.9635090030431475,1.3002895561780006,2750.060724440436
objval,set072,2.5633043261623243,2.0618094061064767,2.6073680417175638,2.2859834654955193,1.0277500054653501,1.0007083653326845,1.3218307923234534,1.2685508424474392,2.4703740400077847,1.9789907420809603,2.555479476175076,2.2455306907104124,1.0253268968934288,0.9821945963278008,1.3028821645563375,35979.16170814631
objval,set073,2.548705498862546,2.0645624211174436,2.5601601293310523,2.3366336227336433,1.028143197123427,0.9917898862186121,1.3210906537860865,1.2854543122957693,2.4703772340677683,1.9717983182138141,2.5534529967295243,2.238338669813475,1.0244471913874909,0.9736692792528518,1.300254098934104,1722796.0788063805
objval,set074,2.569859620067291,2.029806052421918,2.5942182118305936,2.3053706845093984,1.026892406749539,0.9966085227642907,1.3181236490927404,1.263395436501014,2.4703800760144996,1.985809079735253,2.537841956680702,31513.176699375843,1.0218403066512889,0.9671071717690022,1.3003468428127198,378432925.1878138
objval,set075,2.5618507774343016,2.05955431854818,2.562991565777338,2.3248731604398927,1.0290928142057965,0.9892379088123562,1.3207414887001505,1.4067111549520632,2.470377275179819,1.9679083768190089,2.5559388482217256,17266.392611396797,1.021791199894182,0.965927087255023,1.3004251813662029,16748.859743208555
objval,set076,2.5887959139072336,2.02582770792651,2.560214226687094,2.3403511955111753,1.0259449666191358,0.9944328628771473,1.322131429813453,1.2585979552386561,2.4703780412658833,1.9816581806723454,2.55118330851401,8160041.412230116,1.024961361222038,0.9644560354959325,1.3025255743634112,293335.0109823292
objval,set077,2.5578189520165324,2.0629773649852723,2.5571792955015553,2.3449039575643837,1.027823343858472,1.003328024307848,1.3216439576499397,1.280620142017142,2.4703779917598263,1.9902620915680258,2.5517263219404134,2.2372671109256363,1.0249629244055973,0.9659115300068879,1.300471733405496,373836.4331526439
objval,set078,2.567055175517453,2.026554518044577,2.5977626768144546,2.3229630835412536,1.0410530213994207,1.0043530098191695,1.3215685826726258,1.2818530221265974,2.4703764803445543,1.9815295225146599,2.552961006796644,2.2390510545161364,1.025587945295205,0.969684909012747,1.3003272543232163,1254516.9988640174
objval,set079,2.541011654015165,2.0619920965546044,2.594731858422165,2.3675738682213705,1.0277282435417874,0.9906932011799654,1.3192451205832185,1.2904853133513825,2.470381002892891,1.9821813358230878,2.5570104267140166,2.264550428844565,1.02211620889354,0.975572175963142,1.302437606492048,57450067.73406638
objval,set080,2.557087705747108,2.0628036467242055,2.554446423862828,2.33719138536253,1.0255206900037592,0.9938453434297116,1.3195735555782449,1.2716153602232225,2.4704101210107132,1.97227206102514,2.548925838708789,2.237632072772249,1.0216519523949057,0.9653170008832852,1.3002583005780355,1.2400352835373296
objval,set081,2.5556895733607234,2.0631117734737927,2.564081568241818,2.356165786535712,1.0312823489803122,0.9886066196486354,1.323144776673871,1.259635780035751,2.4703808072801223,1.9758641640272354,2.5529773416697776,2.2903754778101444,1.0204465863507497,0.9672021967523191,1.3023952352247679,10762.80715882748
objval,set082,2.6084256037138402,2.02448393063969,2.5756374110496836,2.3393975662329467,1.0296346830727998,0.9889431840274483,1.3209312008548295,1.284762522263918,2.470398604098181,1.9656487985730113,2.5531347981947587,28417.382907665018,1.0219946806304694,0.9645086009626532,1.301898142756801,702122.9973446501
objval,set083,2.5622912703547627,2.022673139523249,2.59405000609695,2.344724216556642,1.0289015481539536,1.0042824703268707,1.3209064331022091,1.263404310840997,2.470414586121411,1.9841735264441296,2.552641169235171,2.2281614094972335,1.0209632342688446,0.9793151542664421,1.3025227068558332,44702.45574725573
objval,set084,2.552041581599042,2.0622513677808456,2.6147464052482974,2.387032821206958,1.031600407368387,0.9915430814580759,1.3205061947664944,1.2806554772832897,2.470372673715421,1.9714022664948299,2.5560396345585716,2.256638678392147,1.0268648027453864,0.9685762745002192,1.3026327275538392,864862.0282748304
objval,set085,2.5346706745476695,2.0581322576181265,2.6114940738043515,2.3256220730836503,1.0288838613050757,0.9915766033082036,1.3204840866819723,1.2697601889813086,2.470378119970371,1.9664213576077576,2.5529878061104068,416685.240744534,1.0235139558321347,0.9687828922075581,1.3003689614334482,33260.87801043449
objval,set086,2.50795609888155,2.05760044924682,2.570226295167231,2.27896397234872,1.044019766835845,0.9901937535760226,1.3263609969435493,1.2904251735744765,2.4703860150345225,1.967875746650581,2.554483552155879,,1.093504151239577,0.9687958151257308,1.300315225096087,3643053.4255841416
objval,set087,2.5713466417510062,2.0324659441248514,2.6342353135696612,2.9615146854775958,1.0311542632844066,0.9916877108771587,1.3255740818713093,1.2570207054523053,2.4703940046920763,1.9855600476274904,2.5498336027848527,53835.58111552867,1.0206412222410757,0.9625444616716394,1.3003048277032139,1.2442567335327055
objval,set088,2.5618366678390885,2.069770388334291,2.5593002837558743,2.3518796848511556,1.0525482095836196,0.9959442227118416,1.325831541136722,1.286623710038839,2.4703809174507194,1.983738306853221,2.551972332542923,12188.038714585145,1.0204210008728871,0.9680954087996865,1.2996257730285807,76820.75218349775
objval,set089,2.6674649691267405,2.02514539915137,2.5858356996031944,2.3101004814816406,1.0314667428756366,0.9920164850627771,1.3177858167182421,1.2979183689312777,2.470386655611592,1.9787784826509902,2.5324457733261476,8995.560128002471,1.0211658141841549,0.9684884022041818,1.3003817777701439,241666.96783100284
objval,set090,2.518804786086548,2.0581600449804682,2.5774283419304993,2.299438733170973,1.0283453195006587,1.0042076924146386,1.319205535997753,1.2763390181644354,2.4703909623526,1.9793030287926932,2.552492514235287,2.228560501655765,1.0212819014417371,0.9658061192356574,1.3003273059468994,393879.175919592
objval,set091,2.551346730411751,2.059127491651452,2.608776694833068,2.332816000591265,1.0280481244262774,0.9907052410562756,1.3233135156770004,1.2704462598339887,2.4703676675318422,1.9858047753574404,2.5545266643801896,24822.97270929764,1.0216950057590057,0.9666155447180869,1.3003771559994006,1.2372851194869572
objval,set092,2.485535658634035,2.0340918749570847,2.585043995146407,2.3467993506928906,1.0279081485059578,0.9942914324492449,1.320938266653684,1.2626808430504752,2.4703868134417877,1.9774415919641875,2.5531545235013384,138083.06655436874,1.0215512435153384,0.9689830364351637,1.3002962915743959,76636.98538434118
objval,set093,2.5604488271055743,2.0227761673741043,2.603992245218251,2.331195167847909,1.0264659783133538,0.9972128607478226,1.3200697727588704,1.2812333884212421,2.4703906789263543,1.9759445748573075,2.557278288349893,114747.71253680899,1.0210865573673367,0.9672780511170778,1.300437824294698,262961.57372184
objval,set094,2.563918259445927,2.022751407319447,2.603858190224855,2.361709725446417,1.027528829567018,0.9914083686453523,1.319401740518515,1.2650178645999404,2.4703795936589708,1.9764021367539024,2.554068711678624,9889.180597796329,1.0212930270146658,0.9731766086307889,1.3002188091673834,1.2394307177280885
objval,set095,2.567088405281538,2.0623030940187164,2.5907333588402253,2.441046968160663,1.0374680798995541,0.9945049792731879,1.323537940334063,1.293005117768189,2.4703771114328457,1.9734506625580934,2.5543913256021984,2342319661.691201,1.0234547819997466,0.9677400614917953,1.3003312998970695,29285.5824435426
objval,set096,2.592266129795462,2.067894282838097,2.617170337762218,2.292149441433139,1.0296653438854264,0.9890938895696308,1.3270182510605082,1.2499497322860407,2.470375467073308,1.974145081064433,2.5326102992752832,2.242103720702878,1.0235420829531952,0.9740253702794395,1.3004617551844504,437203198.1785208
objval,set097,2.6098574646603083,2.040454212925397,2.5623717340349685,2.377559352957178,1.0292553597100778,0.9958081308141118,1.3209793705464108,1.2625717306364095,2.4704163173736844,1.9780744366518836,2.553640811924357,2.285136109411614,1.0468484904432402,0.964487322560056,1.3025572302221677,81753.35550285212
objval,set098,2.5572206893120892,2.058350463194074,2.560213359305635,2.333053943439154,1.030699395792908,1.0065717736288207,1.3196454950375482,1.2664873090106994,2.470376167927546,1.9977475180098296,2.553306827846399,236298562.07510406,1.049990272765876,0.9744919865007365,1.3002123039517055,9439792.381968526
